0.89770583;0.8350023;0.76909995;0.70054472;0.62999298;0.55936395;0.48741753;0.41897229;0.35916608;0.31227647;0.28237105;0.26277327;0.24874774;0.2402924;0.23494388;0.23211476;0.23085862;0.23016617;0.2299002;0.22973932;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;0.2296649;1;3;1.42194104;76.29968079;
0.85023695;0.7962222;0.73998699;0.68128953;0.61985135;0.55534997;0.48740979;0.41635344;0.344593;0.28123509;0.23512743;0.20783809;0.19637329;0.19350226;0.19483347;0.19661192;0.19723654;0.19759501;0.19776388;0.19784562;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;0.1978508;1;2;1.59247738;74.26592896;
0.8920772;0.82971489;0.76410461;0.69478293;0.62119313;0.54330169;0.4627023;0.38145718;0.30817776;0.25551712;0.23049336;0.21730647;0.21127052;0.2088693;0.20822146;0.20801842;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;0.20795839;1;3;1.46421704;76.21117816;
0.82925161;0.77353891;0.71698887;0.65977259;0.60354733;0.54884955;0.499524;0.45282924;0.40927763;0.37285651;0.34297751;0.3206511;0.3045995;0.29361355;0.2860404;0.28332044;0.28254799;0.28371258;0.28799889;0.29309147;0.29921892;0.3055249;0.31356532;0.32450005;0.33620109;0.34739255;0.3581834;0.36830373;0.37743958;0.38565801;0.39371439;0.40119304;0.40759027;0.41321531;0.41835632;0.42279282;0.42713032;0.43062638;0.43371482;0.43659738;0.43842708;0.43993513;0.44094606;0.44176142;0.44258509;0.44342911;0.44416035;0.44472031;0.44528042;0.44584066;0.44640104;0.44693598;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;0.44715514;1;3;1.21795258;75.77598538;
0.79974867;0.75242891;0.70433039;0.65635631;0.61002795;0.56895616;0.53264383;0.49960385;0.46786648;0.43580396;0.40460269;0.37398936;0.34423894;0.31715394;0.2905325;0.26613404;0.24690766;0.23477232;0.23007868;0.23035686;0.23787363;0.25418897;0.27535324;0.29891648;0.3235794;0.34959672;0.37569278;0.39931179;0.42189213;0.44326547;0.46325181;0.48138478;0.49764936;0.51172935;0.52431236;0.5361185;0.54588972;0.55370515;0.55976632;0.56406315;0.56726543;0.56964709;0.5714102;0.5730241;0.5743911;0.57523855;0.57581897;0.57626285;0.57666485;0.57706721;0.57739074;0.57768732;0.5779841;0.57828106;0.57848995;0.57865622;0.57875255;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;0.57878373;1;3;1.03762133;72.89236012;
0.75197474;0.69567849;0.63756071;0.57863561;0.51969024;0.46014374;0.40385209;0.35874695;0.32631543;0.30229025;0.28419245;0.27411075;0.27157997;0.27173029;0.27396677;0.27739365;0.28261095;0.28880101;0.29667261;0.30528817;0.31601064;0.32740844;0.34000953;0.35249743;0.36436172;0.37593942;0.38616874;0.39634602;0.40649468;0.41565613;0.42366837;0.43144952;0.43855644;0.44469946;0.4492019;0.45332796;0.45746072;0.46129137;0.46483152;0.46752347;0.47021825;0.47291588;0.47526471;0.47716383;0.47851087;0.47958355;0.48030917;0.48095575;0.4816025;0.48224941;0.48264458;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;0.48283677;1;3;1.33557046;73.12019298;
0.6682224;0.61350999;0.55701668;0.49957443;0.4450019;0.39361079;0.35117974;0.31444465;0.28571768;0.26556874;0.25134851;0.24659415;0.24872101;0.25521747;0.26680849;0.28223942;0.29998585;0.31974843;0.3391298;0.35868342;0.37868836;0.39773616;0.41588907;0.43327918;0.45082381;0.46732284;0.48254204;0.49634574;0.50833128;0.51805164;0.52472596;0.53015299;0.534705;0.53877889;0.54269528;0.54595661;0.54876409;0.55099574;0.55296568;0.55473919;0.5562283;0.55753309;0.55855962;0.5594297;0.56000902;0.56024604;0.56033432;0.56042262;0.56051093;0.56059926;0.56068761;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;0.56072143;1;3;1.3439355;73.16872126;
0.91225223;0.85802503;0.80218278;0.74480136;0.68691325;0.62969466;0.57432518;0.52244171;0.47653416;0.43530169;0.39881686;0.36786348;0.3394277;0.31583193;0.29527915;0.27982863;0.26768683;0.25603435;0.24885892;0.24527045;0.24616572;0.24925096;0.25623094;0.26537894;0.27821426;0.2923363;0.30663816;0.32132715;0.33649388;0.35210149;0.36634176;0.37923307;0.39172502;0.40298557;0.413117;0.42210051;0.42968416;0.43703304;0.44403965;0.4500681;0.45549689;0.46056916;0.46508737;0.46809791;0.47040707;0.47206507;0.47282874;0.4732507;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;0.47360541;1;3;1.59752211;73.88461494;
0.75844988;0.69549383;0.62983942;0.56107933;0.48998134;0.41970122;0.35719872;0.30420765;0.26442059;0.23763799;0.2186614;0.20586489;0.198795;0.19522339;0.19358877;0.19291701;0.19262537;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;0.19256374;1;3;1.59193012;74.43391525;
0.91531223;0.8544235;0.79048881;0.72308717;0.65171614;0.57577105;0.49451758;0.40705493;0.31226567;0.22111603;0.15004854;0.15621983;0.19357616;0.22930144;0.24790039;0.25494396;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;0.25503381;1;3;1.54184792;76.44316279;
0.91045702;0.85351265;0.79402246;0.73167493;0.66610545;0.59688454;0.52350273;0.44535099;0.36169513;0.27544533;0.20806606;0.16989715;0.17856934;0.21977727;0.26213537;0.28163644;0.28529911;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;0.28543819;1;3;1.06520176;74.98589837;
0.8054789;0.75676145;0.70796751;0.65924395;0.61049164;0.56230865;0.51437009;0.46937952;0.42743523;0.39227625;0.3626707;0.33773937;0.3166114;0.29991494;0.28502032;0.27359615;0.26580096;0.26530397;0.26871643;0.27509084;0.28363767;0.29516003;0.30744202;0.32115553;0.33428841;0.34784587;0.36138316;0.37501326;0.38797663;0.3994053;0.41068453;0.42186366;0.43233283;0.44036312;0.44795916;0.45444748;0.46028256;0.46569257;0.47097291;0.47542989;0.47954932;0.48283755;0.48577903;0.48866895;0.49131968;0.49386992;0.49615457;0.49830247;0.50006646;0.5016667;0.50299157;0.50410039;0.50502052;0.50588335;0.5064962;0.50690938;0.5072092;0.50750905;0.50780893;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;0.50783766;1;3;1.31410439;74.06834795;
